time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.1400000000000006,-0.08417300585012802,-0.10538954468601933,11.326338068995229,6.2363464308485135,0.07944114112420841,0.0,-0.3245145074194908,-0.31230662806725507,2.38075501699248,-0.027627418720050867,0.13081098293452992,0.0,438.0001153857487,438.78746962695396,439.9922913362427,438.22331109043125
1.2000000000000006,-0.10488469852996626,-0.12485052555780818,11.46680447000656,6.234695256666816,0.08701082603964672,0.0,-0.3664734544332368,-0.336524480962787,2.3015557157472775,-0.027304773811339247,0.11471415667582262,0.0,383.09164604063466,381.57517415508335,383.2251521743302,383.25549984788347
1.2600000000000007,-0.12859518603099226,-0.14599214209442762,11.606659204076697,6.2333328502873755,0.09359280979203888,0.0,-0.4245150639810207,-0.3683314497427945,2.36006656600363,-0.0148122622714143,0.09709394540973942,0.0,431.98214430448223,430.5046857343507,428.2283940599004,429.2896305320064
1.3200000000000007,-0.1566429754485952,-0.1694501554471025,11.757680920344551,6.232288703950635,0.09998132292062767,0.0,-0.5111695992118054,-0.41369389130619677,2.6731960007523705,-0.023163710295953797,0.12061453658877108,0.0,505.4769106673144,507.1771650276373,507.1618320224114,506.56177113836736
1.3800000000000008,-0.1897193483847934,-0.1954821145033696,11.924025173123706,6.231902691210687,0.10733501023047332,0.0,-0.5921790475248798,-0.4541000829140008,2.8710107178802162,0.014932498309924354,0.12619232803228733,0.0,475.33026968236896,475.7700227883316,473.5196319753258,476.4412496481262
1.4400000000000008,-0.227891908570287,-0.22396707206173266,12.102766328976013,6.23276915269701,0.11473222176280728,0.0,-0.6810719885896627,-0.4952622058019077,3.086337511830383,0.013439533410392675,0.11673722726732683,0.0,481.9053354441682,481.20256089552237,481.7582470812599,481.64522163594205
1.5000000000000009,-0.2710095897427983,-0.25465713315750177,12.289559050969107,6.2331998741272905,0.12179972058652755,0.0,-0.756838956292435,-0.5276680019877269,3.139828144034125,-0.00987225189191806,0.11981935309493885,0.0,432.57276904309714,432.8450999382822,434.94625176332534,432.9893811923343
1.560000000000001,-0.31938521521131374,-0.2875203905781941,12.484174267408207,6.23223479956574,0.12904644602709414,0.0,-0.8564611284928018,-0.5678271004348235,3.3465958175476587,-0.03294433767801212,0.1226299060968969,0.0,481.48820213497754,481.7127140822697,481.46227701470787,479.7135352973557
1.620000000000001,-0.3735247395402419,-0.3226698675314817,12.6882105445324,6.230317316738063,0.13608973689603054,0.0,-0.9488951390962092,-0.6040020723172113,3.4541259651126404,-0.030055384257096248,0.10403502271515735,0.0,453.15598901488534,451.6706387611234,452.8771779490358,453.10914477086914
1.680000000000001,-0.4328126535118894,-0.35982021445354156,12.89475362188726,6.22835693391788,0.14204129419279887,0.0,-1.027896138696227,-0.6345013994430642,3.4305831824564805,-0.03850172496174247,0.08713726136517509,0.0,410.8671379624709,409.3754129466133,412.09992586963347,411.3520855698976
1.740000000000001,-0.49728570266049066,-0.3989667492666565,13.102256640957478,6.2266577193785935,0.14751623554105375,0.0,-1.121698525728613,-0.6705569521658762,3.4858671431505597,-0.013266886115989486,0.09840847513386657,0.0,436.8571155055003,437.8030714929262,436.2498255335303,438.3516169620906
1.8000000000000012,-0.5680611428277644,-0.440518046487366,13.31681369362919,6.225629827890462,0.1535292590835855,0.0,-1.2380806127960131,-0.7145516237604039,3.6652780769191207,-0.0262691036477916,0.1036063244915349,0.0,476.41897309331154,476.82415519872075,476.71118893873694,475.71666042049094
1.8600000000000012,-0.6455407011290808,-0.4845794220548159,13.539408981540003,6.2237862829105985,0.1594932110603562,0.0,-1.3451446013186736,-0.7543087127754117,3.7540811689674527,-0.041594331858879154,0.08928276612664193,0.0,451.0293928973482,449.8792884007091,450.8021437251013,449.5616637046147
1.9200000000000013,-0.7298733105352019,-0.5311801858679924,13.769203058364786,6.22155865227389,0.1649673233561071,0.0,-1.4664590064674372,-0.7992703069736652,3.9049941044060503,-0.029428243807205906,0.09487665053123497,0.0,470.4173076903351,470.856764547148,469.8112148263028,470.75303133590967
1.9800000000000013,-0.8218643734612142,-0.5806184565325795,14.009529619359489,6.219835563138821,0.170619526539042,0.0,-1.6004581868379497,-0.8488237944691682,4.10493496246332,-0.02733471181909087,0.09282271739137515,0.0,486.2396147977003,486.09239810616083,486.73687578275695,486.893383706464
2.0400000000000014,-0.9213583784417132,-0.632822191380396,14.257934975624694,6.21791209362361,0.17568116600245975,0.0,-1.7165022658384121,-0.8914498014481655,4.17476654211504,-0.04374641517458439,0.05639137135164652,0.0,449.86893180403194,446.9142964426108,450.08615940046474,448.75539678341926
2.1000000000000014,-1.028044174108238,-0.6876738112280797,14.511244855865126,6.215071827038344,0.17902665991311295,0.0,-1.8399817772243703,-0.9371836973117964,4.268339012229819,-0.05571073839148775,0.05446143084926444,0.0,458.23707425850495,458.0856169124816,457.0099489276122,456.0538925682493
2.1600000000000015,-1.1422391079856626,-0.7453400201557019,14.770285369304887,6.211442852587197,0.18269500426814478,0.0,-1.9668172019041221,-0.9853417211300002,4.365740168590706,-0.07232159553919269,0.07194260999425968,0.0,459.31981753133863,460.7066963004272,460.08517189034563,458.7654301693587
2.2200000000000015,-1.2633340989329322,-0.8056627377272202,15.030861694972861,6.207253919886922,0.187461366357895,0.0,-2.0701020959578034,-1.025763529913159,4.3200939243103,-0.06522558520578509,0.09130184453341857,0.0,413.74192721082915,415.44851275178735,413.85640475707714,414.4764790048996
