time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,reward
2.0800000000000014,11.0,7.0,44.677735156307946,0.0,0.0,0.0,0.0,0.0,28.017476832359478,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
2.1000000000000014,11.0,7.0,45.23817274538961,0.0,0.0,0.0,0.0,0.0,28.026282075807618,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
2.1200000000000014,11.0,7.0,45.79878161041311,0.0,0.0,0.0,0.0,0.0,28.03460442654213,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
2.1400000000000015,11.0,7.0,46.359552356956506,0.0,0.0,0.0,0.0,0.0,28.04247022779787,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
2.1600000000000015,11.0,7.0,46.920476103240645,0.0,0.0,0.0,0.0,0.0,28.049904400616008,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
2.1800000000000015,11.0,7.0,47.48154445243706,0.0,0.0,0.0,0.0,0.0,28.056930519026153,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
2.2000000000000015,11.0,7.0,48.04274946644159,0.0,0.0,0.0,0.0,0.0,28.063570881426255,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
2.2200000000000015,11.0,7.0,48.60408364103919,0.0,0.0,0.0,0.0,0.0,28.06984657833378,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
2.2400000000000015,11.0,7.0,49.16553988238929,0.0,0.0,0.0,0.0,0.0,28.075777556675842,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
2.2600000000000016,11.0,7.0,49.72711148476385,0.0,0.0,0.0,0.0,0.0,28.081382680780127,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
2.2800000000000016,11.0,7.0,50.28879210947388,0.0,0.0,0.0,0.0,0.0,28.086679790222597,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
2.3000000000000016,11.0,7.0,50.85057576492293,0.0,0.0,0.0,0.0,0.0,28.09168575468197,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
2.3200000000000016,11.0,7.0,51.412456787729205,0.0,0.0,0.0,0.0,0.0,28.096416525945294,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
2.3400000000000016,11.0,7.0,51.974429824860685,0.0,0.0,0.0,0.0,0.0,28.10088718720304,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
2.3600000000000017,11.0,7.0,52.53648981673038,0.0,0.0,0.0,0.0,0.0,28.1051119997665,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
2.3800000000000017,11.0,7.0,53.0986319812014,0.0,0.0,0.0,0.0,0.0,28.109104447334783,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
2.4000000000000017,11.0,7.0,53.66085179845408,0.0,0.0,0.0,0.0,0.0,28.112877277933112,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
2.4200000000000017,11.0,7.0,54.22314499666981,0.0,0.0,0.0,0.0,0.0,28.11644254363896,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
2.4400000000000017,11.0,7.0,54.785507538488275,0.0,0.0,0.0,0.0,0.0,28.119811638207317,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
2.4600000000000017,11.0,7.0,55.34793560819736,0.0,0.0,0.0,0.0,0.0,28.12299533270139,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
2.4800000000000018,11.0,7.0,55.91042559961667,0.0,0.0,0.0,0.0,0.0,28.126003809230202,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
2.5000000000000018,11.0,7.0,56.47297410463787,0.0,0.0,0.0,0.0,0.0,28.128846692889844,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
2.520000000000002,11.0,7.0,57.03557790238678,0.0,0.0,0.0,0.0,0.0,28.13153308200061,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
2.540000000000002,11.0,7.0,57.59823394897406,0.0,0.0,0.0,0.0,0.0,28.134071576727912,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
2.560000000000002,11.0,7.0,58.160939367803046,0.0,0.0,0.0,0.0,0.0,28.136470306170605,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
2.580000000000002,11.0,7.0,58.723691440404714,0.0,0.0,0.0,0.0,0.0,28.13873695399642,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
2.600000000000002,11.0,7.0,59.28648759777168,0.0,0.0,0.0,0.0,0.0,28.140878782700216,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
2.620000000000002,11.0,7.0,59.849325412164255,0.0,0.0,0.0,0.0,0.0,28.14290265655713,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
2.640000000000002,11.0,7.0,60.41220258936322,0.0,0.0,0.0,0.0,0.0,28.1448150633391,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
2.660000000000002,11.0,7.0,60.97511696134521,0.0,0.0,0.0,0.0,0.0,28.146622134859868,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
2.680000000000002,11.0,7.0,61.53806647935791,0.0,0.0,0.0,0.0,0.0,28.148329666410273,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
2.700000000000002,11.0,7.0,62.101049207373435,0.0,0.0,0.0,0.0,0.0,28.149943135142532,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
2.720000000000002,11.0,7.0,62.664063315899455,0.0,0.0,0.0,0.0,0.0,28.151467717459287,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
2.740000000000002,11.0,7.0,63.22710707612865,0.0,0.0,0.0,0.0,0.0,28.152908305460276,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
2.760000000000002,11.0,7.0,63.79017885440822,0.0,0.0,0.0,0.0,0.0,28.154269522496865,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
2.780000000000002,11.0,7.0,64.353277107012,0.0,0.0,0.0,0.0,0.0,28.15555573788202,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
2.800000000000002,11.0,7.0,64.91640037519883,0.0,0.0,0.0,0.0,0.0,28.156771080800908,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
2.820000000000002,11.0,7.0,65.4795472805415,0.0,0.0,0.0,0.0,0.0,28.157919453464945,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
2.840000000000002,11.0,7.0,66.04271652051165,0.0,0.0,0.0,0.0,0.0,28.159004543549838,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
2.860000000000002,11.0,7.0,66.6059068643067,0.0,0.0,0.0,0.0,0.0,28.16002983595617,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
2.880000000000002,11.0,7.0,67.16911714890556,0.0,0.0,0.0,0.0,0.0,28.16099862392895,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
2.900000000000002,11.0,7.0,67.73234627534055,0.0,0.0,0.0,0.0,0.0,28.161914019570645,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
2.920000000000002,11.0,7.0,68.29559320517406,0.0,0.0,0.0,0.0,0.0,28.16277896378049,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
2.940000000000002,11.0,7.0,68.85885695716837,0.0,0.0,0.0,0.0,0.0,28.163596235651013,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
2.960000000000002,11.0,7.0,69.42213660413839,0.0,0.0,0.0,0.0,0.0,28.164368461351177,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
2.980000000000002,11.0,7.0,69.98543126997714,0.0,0.0,0.0,0.0,0.0,28.165098122523904,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
3.000000000000002,11.0,7.0,70.54874012684462,0.0,0.0,0.0,0.0,0.0,28.16578756422433,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
3.0200000000000022,11.0,7.0,71.1120623925111,0.0,0.0,0.0,0.0,0.0,28.166439002423704,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
3.0400000000000023,11.0,7.0,71.67539732784637,0.0,0.0,0.0,0.0,0.0,28.1670545311025,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
3.0600000000000023,11.0,7.0,72.23874423444694,0.0,0.0,0.0,0.0,0.0,28.167636128955117,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
3.0800000000000023,11.0,7.0,72.80210245239375,0.0,0.0,0.0,0.0,0.0,28.16818566572722,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
3.1000000000000023,11.0,7.0,73.36547135813308,0.0,0.0,0.0,0.0,0.0,28.168704908205807,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
3.1200000000000023,11.0,7.0,73.92885036247395,0.0,0.0,0.0,0.0,0.0,28.16919552588087,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
3.1400000000000023,11.0,7.0,74.49223890869573,0.0,0.0,0.0,0.0,0.0,28.169659096296535,0.0,0.0,0.0,900.0,900.0,900.0,900.0,1.0
